DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.12688/f1000research.53252.1,10.12688,Myofunctional training with negative airway pressure for obstructive sleep apnea: a prospective non-randomized cohort feasibility study,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.53252.1,2021-10-27,2021-10-27,2021-10-27,2021-12-13,2021-10-27,27,0,journal-article,2560
10.12688/f1000research.70650.2,10.12688,Lightning Behaviour during the COVID-19 Pandemic,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.70650.2,2021-10-27,2021-10-27,2021-10-27,2021-12-14,2021-10-27,28,0,journal-article,2560
10.12688/f1000research.55416.1,10.12688,Optimal design for a psychosocial intervention on severely acute malnourished children in humanitarian settings: results of an expert survey,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.55416.1,2021-10-22,2021-10-22,2021-10-22,2021-12-16,2021-10-22,24,0,journal-article,2560
10.12688/f1000research.52192.1,10.12688,Expanding the Chemical Information Science gateway,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52192.1,2021-4-16,2021-4-16,2021-4-16,2021-12-16,2021-4-16,10,0,journal-article,2560
10.12688/f1000research.52374.1,10.12688,Factors Predicting Hospital Readmission among Thais with Post Myocardial Infarction,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52374.1,2021-5-25,2021-5-25,2021-5-25,2021-12-16,2021-5-25,29,0,journal-article,2560
10.12688/f1000research.50850.1,10.12688,Identifying potential drug targets and candidate drugs for COVID-19: biological networks and structural modeling approaches,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.50850.1,2021-2-18,2021-2-18,2021-2-18,2021-12-15,2021-2-18,98,1,journal-article,2560
10.12688/f1000research.52889.2,10.12688,"Boesenbergia pandurata application in Goldfish (Cyprinus carpio) Feed to Enhancing Fish Growth, Immunity System, and Resistance to Bacterial Infection",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52889.2,2021-11-26,2021-11-26,2021-11-26,2021-12-15,2021-11-26,56,0,journal-article,2560
10.12688/f1000research.53422.2,10.12688,"Oligodendrocytes, BK channels and the preservation of myelin",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.53422.2,2021-11-15,2021-11-15,2021-11-15,2021-12-15,2021-11-15,144,0,journal-article,2560
10.12688/f1000research.52266.3,10.12688,The Discrepancy between Clove and Non-Clove Cigarette Smoke-Promoted Candida albicans Biofilm Formation with Precoating RNA-aptamer,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52266.3,2021-7-29,2021-7-29,2021-7-29,2021-12-15,2021-7-29,42,0,journal-article,2560
10.12688/f1000research.26880.2,10.12688,Recursive Cluster Elimination based Rank Function (SVM-RCE-R) implemented in KNIME,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.26880.2,2021-1-5,2021-1-5,2021-1-5,2021-12-15,2021-1-5,16,0,journal-article,2560
10.12688/f1000research.53117.2,10.12688,Comments about the appraisal of systematic reviews in restorative dentistry,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.53117.2,2021-11-24,2021-11-24,2021-11-24,2022-3-8,2021-11-24,11,1,journal-article,2560
10.12688/f1000research.109499.1,10.12688,An adaptive calibration technique for thermistor with varying temperature coefficient and reference resistance,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.109499.1,2022-3-7,2022-3-7,2022-3-7,2022-3-8,2022-3-7,42,0,journal-article,2560
10.12688/f1000research.55227.2,10.12688,Case Report: The resiliency journey of a Vietnamese female sexual abuse survivor: an exploration in life history,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.55227.2,2021-11-11,2021-11-11,2021-11-11,2021-12-16,2021-11-11,48,0,journal-article,2560
10.12688/f1000research.51494.1,10.12688,The National Ecological Observatory Network’s soil metagenomes: assembly and basic analysis,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.51494.1,2021-4-19,2021-4-19,2021-4-19,2021-12-17,2021-4-19,54,1,journal-article,2560
10.12688/f1000research.51416.2,10.12688,"Refining the content and design of an alcohol reduction app, Drink Less, to improve its usability and effectiveness: a mixed methods approach",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.51416.2,2021-11-25,2021-11-25,2021-11-25,2021-12-16,2021-11-25,42,0,journal-article,2560
10.12688/f1000research.28143.1,10.12688,Determination of field capacity in the Chibunga and Guano rivers micro-basins,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.28143.1,2021-3-3,2021-3-3,2021-3-3,2021-12-16,2021-3-3,45,0,journal-article,2560
10.12688/f1000research.25388.2,10.12688,A protocol to assess the risk of dementia among patients with coronary artery diseases using CAIDE score,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.25388.2,2021-1-25,2021-1-25,2021-1-25,2021-12-21,2021-1-25,27,0,journal-article,2560
10.12688/f1000research.51745.1,10.12688,Quality of solo ambulance care by physician assistants versus ambulance nurses for non-conveyed patients in the Netherlands: An observational study,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.51745.1,2021-5-7,2021-5-7,2021-5-7,2021-12-21,2021-5-7,29,0,journal-article,2560
10.12688/f1000research.72761.1,10.12688,Playing Edcraft at Home: Gamified Online Learning for Recycling Intention during Lockdown,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.72761.1,2021-9-6,2021-9-6,2021-9-6,2021-12-21,2021-9-6,25,0,journal-article,2560
10.12688/f1000research.54519.3,10.12688,Long-term effect of full-body pulsed electromagnetic field and exercise protocol in the treatment of men with osteopenia or osteoporosis: A randomized placebo-controlled trial,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.54519.3,2021-11-29,2021-11-29,2021-11-29,2021-12-21,2021-11-29,53,0,journal-article,2560
10.12688/f1000research.19762.2,10.12688,Developing a Minimum Data Set for a congenital abnormalities surveillance programme in Rwanda – a modified e-Delphi consensus study,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.19762.2,2021-3-22,2021-3-22,2021-3-22,2021-12-21,2021-3-22,18,0,journal-article,2560
10.12688/f1000research.24868.3,10.12688,Stage 1 Registered Report: Anomalous perception in a Ganzfeld condition - A meta-analysis of more than 40 years investigation,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.24868.3,2021-2-26,2021-2-26,2021-2-26,2021-12-21,2021-2-26,31,1,journal-article,2560
10.12688/f1000research.52946.1,10.12688,Bibliographic analysis of Clinacanthus nutans papers in Scopus database (2000–2019),en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52946.1,2021-5-25,2021-5-25,2021-5-25,2021-12-21,2021-5-25,79,0,journal-article,2560
10.12688/f1000research.50988.1,10.12688,Syntax-semantics interactions – seeking evidence from a synchronic analysis of 38 languages,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.50988.1,2021-4-1,2021-4-1,2021-4-1,2021-12-21,2021-4-1,30,0,journal-article,2560
10.12688/f1000research.72823.1,10.12688,Hypothesis on the pathophysiology of syringomyelia based on analysis of phase-contrast magnetic resonance imaging of Chiari-I malformation patients,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.72823.1,2021-10-1,2021-10-1,2021-10-1,2021-12-21,2021-10-1,40,0,journal-article,2560
10.12688/f1000research.28247.1,10.12688,Optimization of catheter placement for convection-enhanced delivery to brain tumors,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.28247.1,2021-1-12,2021-1-12,2021-1-12,2021-12-21,2021-1-12,39,1,journal-article,2560
10.12688/f1000research.54554.1,10.12688,Comparison of the EQ-5D-5L and the EQ-5D-3L using individual patient data from the REFORM trial,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.54554.1,2021-9-27,2021-9-27,2021-9-27,2021-12-20,2021-9-27,22,0,journal-article,2560
10.12688/f1000research.54616.1,10.12688,The acceptability and side effects of COVID-19 vaccine among health care workers in Nigeria: a cross-sectional study,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.54616.1,2021-9-1,2021-9-1,2021-9-1,2021-12-20,2021-9-1,12,0,journal-article,2560
10.12688/f1000research.27676.2,10.12688,In silico prediction of structure and function for a large family of transmembrane proteins that includes human Tmem41b,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.27676.2,2021-3-25,2021-3-25,2021-3-25,2021-12-21,2021-3-25,63,3,journal-article,2560
10.12688/f1000research.23547.2,10.12688,Human umbilical cord blood-mesenchymal stem cell-derived secretome in combination with atorvastatin enhances endothelial progenitor cells proliferation and migration,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.23547.2,2021-5-10,2021-5-10,2021-5-10,2021-12-21,2021-5-10,53,0,journal-article,2560
10.12688/f1000research.54781.2,10.12688,"Screening for postoperative vital signs abnormalities, and particularly hemodynamic ones, by continuous monitoring: protocol for the Biobeat-Postop cohort study",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.54781.2,2021-10-7,2021-10-7,2021-10-7,2021-12-22,2021-10-7,23,0,journal-article,2560
10.12688/f1000research.51001.2,10.12688,Motoda Nagazane’s standards of Confucianism – between Confucianism and Emperor Centralism,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.51001.2,2021-5-7,2021-5-7,2021-5-7,2021-12-22,2021-5-7,0,0,journal-article,2560
10.12688/f1000research.28133.1,10.12688,Development of a physiologically based pharmacokinetic (PBPK) model of psilocybin and psilocin from magic mushroom in rats and humans,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.28133.1,2021-3-15,2021-3-15,2021-3-15,2021-12-22,2021-3-15,28,0,journal-article,2560
10.12688/f1000research.73401.1,10.12688,P2P Lending platforms in Malaysia: the awareness among young adults,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73401.1,2021-10-28,2021-10-28,2021-10-28,2021-12-22,2021-10-28,15,0,journal-article,2560
10.12688/f1000research.54159.1,10.12688,Perspectives on automated composition of workflows in the life sciences,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.54159.1,2021-9-7,2021-9-7,2021-9-7,2022-1-18,2021-9-7,95,1,journal-article,2560
10.12688/f1000research.75806.1,10.12688,Effects of Antigravity Treadmill Training on Gait and Balance in Patients with Diabetic Polyneuropathy: A Randomized Controlled Trial,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.75806.1,2022-1-17,2022-1-17,2022-1-17,2022-1-18,2022-1-17,39,0,journal-article,2560
10.12688/f1000research.27773.2,10.12688,"Development of a computer-assisted instructional package for life skills to prevent risky sexual behaviors in early adolescents, Bangkok, Thailand",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.27773.2,2022-1-11,2022-1-11,2022-1-11,2022-1-19,2022-1-11,32,0,journal-article,2560
10.12688/f1000research.52197.2,10.12688,Fractionation of Averrhoa bilimbi hexane extract corresponding to brown adipocytes stimulation,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52197.2,2021-12-8,2021-12-8,2021-12-8,2022-1-19,2021-12-8,24,0,journal-article,2560
10.12688/f1000research.74445.1,10.12688,Globalization and life lost due to tuberculosis: evidence from a multi-country study,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.74445.1,2021-12-7,2021-12-7,2021-12-7,2022-1-19,2021-12-7,30,0,journal-article,2560
10.12688/f1000research.25485.1,10.12688,Highlights from the 2016-2020 NEUBIAS training schools for Bioimage Analysts: a success story and key asset for analysts and life scientists,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.25485.1,2021-4-30,2021-4-30,2021-4-30,2022-1-19,2021-4-30,16,5,journal-article,2560
10.12688/f1000research.26550.2,10.12688,A novel genotyping method to determine copy number in a mouse line commonly used for inducible transgene expression in brain and spinal cord,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.26550.2,2022-2-10,2022-2-10,2022-2-10,2022-2-10,2022-2-10,5,0,journal-article,2560
10.12688/f1000research.72808.2,10.12688,Student biocuration projects as a learning environment,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.72808.2,2022-2-2,2022-2-2,2022-2-2,2022-2-10,2022-2-2,47,0,journal-article,2560
10.12688/f1000research.54625.1,10.12688,The impact of COVID-19 and the NCAA’s (National Collegiate Athletic Association) season cancellation on sport support professionals,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.54625.1,2021-8-9,2021-8-9,2021-8-9,2022-2-10,2021-8-9,20,0,journal-article,2560
10.12688/f1000research.52266.1,10.12688,The discrepancy between Clove and Non-Clove Cigarette Smoke-Promoted Candida albicans Biofilm Formation with precoating RNA-aptamer,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52266.1,2021-5-11,2021-5-11,2021-5-11,2021-12-22,2021-5-11,42,0,journal-article,2560
10.12688/f1000research.27169.1,10.12688,Examining implicit beliefs in a replication attempt of a time-reversed priming task,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.27169.1,2021-1-6,2021-1-6,2021-1-6,2021-12-22,2021-1-6,30,0,journal-article,2560
10.12688/f1000research.55302.1,10.12688,Anthropometric and physical fitness characteristics of male university cricket club players in accordance to player position and height categories,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.55302.1,2021-8-10,2021-8-10,2021-8-10,2021-12-22,2021-8-10,16,0,journal-article,2560
10.12688/f1000research.55310.1,10.12688,Pedagogy of Success: Perception in undergraduate and postgraduate students at a Peruvian university,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.55310.1,2021-11-16,2021-11-16,2021-11-16,2021-12-24,2021-11-16,16,0,journal-article,2560
10.12688/f1000research.53595.2,10.12688,"Andrographolide, isolated from Andrographis paniculata, induces apoptosis in monocytic leukemia and multiple myeloma cells via augmentation of reactive oxygen species production",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.53595.2,2021-12-22,2021-12-22,2021-12-22,2021-12-23,2021-12-22,66,0,journal-article,2560
10.12688/f1000research.73555.1,10.12688,Senior Citizen Activity Centre E-commerce and Cybersecurity: The Way Ahead to IR 4.0,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73555.1,2021-12-22,2021-12-22,2021-12-22,2021-12-23,2021-12-22,10,0,journal-article,2560
10.12688/f1000research.52089.1,10.12688,"A public health intervention package for increasing tuberculosis notifications from private practitioners in Bandung, Indonesia (INSTEP2): A cluster-randomised controlled trial protocol",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52089.1,2021-4-27,2021-4-27,2021-4-27,2021-12-23,2021-4-27,16,1,journal-article,2560
10.12688/f1000research.73014.1,10.12688,Online food delivery services: cross-sectional study of consumers’ attitude in Malaysia during and after the COVID-19 pandemic,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73014.1,2021-9-27,2021-9-27,2021-9-27,2021-12-22,2021-9-27,48,0,journal-article,2560
10.12688/f1000research.53689.3,10.12688,"Factors associated with knowledge, attitudes and preventive practices towards COVID-19 in health care professionals in Lima, Peru",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.53689.3,2021-11-10,2021-11-10,2021-11-10,2021-12-22,2021-11-10,43,0,journal-article,2560
10.12688/f1000research.51738.1,10.12688,CODECHECK: an Open Science initiative for the independent execution of computations underlying research articles during peer review to improve reproducibility,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.51738.1,2021-3-30,2021-3-30,2021-3-30,2021-12-23,2021-3-30,116,0,journal-article,2560
10.12688/f1000research.55468.1,10.12688,Improvement of Cardiac Fibrosis Biomarkers through Inflammation Inhibition by Green Tea and Decaffeinated Light Roasted Green Coffee Extract Combination Administration in Metabolic Syndrome Rat Model,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.55468.1,2021-10-6,2021-10-6,2021-10-6,2022-1-20,2021-10-7,56,0,journal-article,2560
10.12688/f1000research.52159.1,10.12688,Experimental-analytical approach to assessing mechanosensitive cartilage blood marker kinetics in healthy adults: dose-response relationship and interrelationship of nine candidate markers,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52159.1,2021-6-22,2021-6-22,2021-6-22,2022-1-20,2021-6-22,70,0,journal-article,2560
10.12688/f1000research.23767.2,10.12688,"Including a pen and/or cover letter, containing social incentive text, had no effect on questionnaire response rate: a factorial randomised controlled Study within a Trial",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.23767.2,2021-11-8,2021-11-8,2021-11-8,2022-1-20,2021-11-8,23,0,journal-article,2560
10.12688/f1000research.52460.1,10.12688,scNetViz: from single cells to networks using Cytoscape,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52460.1,2021-6-7,2021-6-7,2021-6-7,2022-1-20,2021-6-7,33,0,journal-article,2560
10.12688/f1000research.75722.1,10.12688,Parametric modelling of rainfall return periods in south-western Nigeria: Survival analysis approach,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.75722.1,2022-1-24,2022-1-24,2022-1-24,2022-2-8,2022-1-24,23,0,journal-article,2560
10.12688/f1000research.75948.1,10.12688,Case Report: Godoy & Godoy method of cervical lymphatic therapy – indirect evaluation of the effect of the duration of stimulation on ocular edema,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.75948.1,2022-1-28,2022-1-28,2022-1-28,2022-2-8,2022-1-28,7,0,journal-article,2560
10.12688/f1000research.51483.2,10.12688,Trap of weights: The reuse of weights in the floating catchment area (FCA) methods to measuring accessibility,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.51483.2,2022-2-8,2022-2-8,2022-2-8,2022-2-8,2022-2-8,54,0,journal-article,2560
10.12688/f1000research.55151.1,10.12688,Low back pain and associated risk factors among medical students in Bangladesh: a cross-sectional study,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.55151.1,2021-7-30,2021-7-30,2021-7-30,2022-2-8,2021-7-30,71,1,journal-article,2560
10.12688/f1000research.73461.1,10.12688,Genre analysis of introduction section in electrical engineering undergraduate laboratory reports,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73461.1,2022-2-9,2022-2-9,2022-2-9,2022-2-9,2022-2-9,12,0,journal-article,2560
10.12688/f1000research.52894.1,10.12688,Quality of information in news media reports about the effects of health interventions: Systematic review and meta-analyses,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52894.1,2021-6-1,2021-6-1,2021-6-1,2022-3-5,2021-6-1,103,1,journal-article,2560
10.12688/f1000research.27777.1,10.12688,RhD blood type significantly influences susceptibility to contract COVID-19 among a study population in Iraq,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.27777.1,2021-1-21,2021-1-21,2021-1-21,2021-12-28,2021-1-21,19,2,journal-article,2560
10.12688/f1000research.28281.1,10.12688,Non-commercial pharmaceutical R&D: what do neglected diseases suggest about costs and efficiency?,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.28281.1,2021-3-8,2021-3-8,2021-3-8,2021-12-28,2021-3-8,24,1,journal-article,2560
10.12688/f1000research.73893.1,10.12688,Grant writing and grant peer review as questionable research practices,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73893.1,2021-11-8,2021-11-8,2021-11-8,2021-12-25,2021-11-8,60,0,journal-article,2560
10.12688/f1000research.52053.2,10.12688,Male genital injuries treated at a tertiary hospital in the western region of Nepal: A two-year snapshot.,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52053.2,2022-1-6,2022-1-6,2022-1-6,2022-1-7,2022-1-6,16,0,journal-article,2560
10.12688/f1000research.40667.1,10.12688,Zuotai (β-HgS)-containing 70 Wei Zhen-Zhu-Wan differs from mercury chloride and methylmercury on hepatic cytochrome P450 in mice,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.40667.1,2021-3-11,2021-3-11,2021-3-11,2022-1-13,2021-3-11,40,1,journal-article,2560
10.12688/f1000research.52779.1,10.12688,The post-pandemic era: will physical distancing be a perceived way of life?,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.52779.1,2021-10-27,2021-10-27,2021-10-27,2022-1-14,2021-10-27,20,0,journal-article,2560
10.12688/f1000research.73884.2,10.12688,"Efficacy, safety, and immunogenicity of rurioctocog alfa pegol for prophylactic treatment in previously treated patients with severe hemophilia A: a systematic review and meta-analysis of clinical trials",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73884.2,2021-11-11,2021-11-11,2021-11-11,2022-1-14,2021-11-11,41,0,journal-article,2560
10.12688/f1000research.72951.1,10.12688,Case Report: Digital analysis of occlusion with T-Scan Novus in occlusal splint treatment for a patient with bruxism,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.72951.1,2021-9-13,2021-9-13,2021-9-13,2022-1-14,2021-9-13,16,0,journal-article,2560
10.12688/f1000research.55166.2,10.12688,Presentation of cytokine profile in relation to oxidative stress parameters in patients with severe COVID-19: a case-control pilot study,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.55166.2,2021-10-14,2021-10-14,2021-10-14,2022-1-27,2021-10-14,29,1,journal-article,2560
10.12688/f1000research.73115.1,10.12688,Skin swabbing protocol to collect DNA samples from small-bodied fish species,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73115.1,2021-10-19,2021-10-19,2021-10-19,2022-1-28,2021-10-20,46,0,journal-article,2560
10.12688/f1000research.74928.1,10.12688,An empirical examination of customer advocacy influenced by engagement behaviour and predispositions of FinTech customers in India,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.74928.1,2022-1-11,2022-1-11,2022-1-11,2022-1-28,2022-1-11,37,0,journal-article,2560
10.12688/f1000research.53737.1,10.12688,Silencing of Carboxypeptidase E expression inhibits proliferation and invasion of Panc-1 pancreatic cancer cells,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.53737.1,2021-6-22,2021-6-22,2021-6-22,2022-2-24,2021-6-22,21,0,journal-article,2560
10.12688/f1000research.53117.3,10.12688,Comments about the appraisal of systematic reviews in restorative dentistry,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.53117.3,2022-2-23,2022-2-23,2022-2-23,2022-2-24,2022-2-23,17,0,journal-article,2560
10.12688/f1000research.72929.1,10.12688,Utilizing data sampling techniques on algorithmic fairness for customer churn prediction with data imbalance problems,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.72929.1,2021-9-30,2021-9-30,2021-9-30,2022-2-24,2021-9-30,29,0,journal-article,2560
10.12688/f1000research.109637.1,10.12688,External stressors prior to traumatic knee injury: A cohort study on youth athletes.,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.109637.1,2022-2-25,2022-2-25,2022-2-25,2022-2-25,2022-2-25,31,0,journal-article,2560
10.12688/f1000research.76001.1,10.12688,The roles of self efficacy and sharia financial literacy to SMES performance: business model as intermediate variable,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.76001.1,2021-12-22,2021-12-22,2021-12-22,2021-12-31,2021-12-22,43,0,journal-article,2560
10.12688/f1000research.74671.1,10.12688,"Sub-chronic effects of Baccharis dracunculifolia treatment on biochemical, oxidative, and histopathological parameters in diabetic rats",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.74671.1,2022-1-12,2022-1-12,2022-1-12,2022-1-13,2022-1-12,47,0,journal-article,2560
10.12688/f1000research.108826.1,10.12688,Green Rating for Integrated Habitat Assessment—A green-building rating system for catalysing climate-change mitigation/adaptation in India,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.108826.1,2022-2-7,2022-2-7,2022-2-7,2022-2-21,2022-2-7,59,0,journal-article,2560
10.12688/f1000research.74385.1,10.12688,"Interplay among positive and negative symptoms, neurocognition, social cognition, and functional outcome in clinically stable patients with schizophrenia: a network analysis",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.74385.1,2021-12-8,2021-12-8,2021-12-8,2022-3-11,2021-12-8,28,0,journal-article,2560
10.12688/f1000research.74917.1,10.12688,Case Report: Purtscher-like retinopathy in a patient with lung adenocarcinoma,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.74917.1,2022-2-24,2022-2-24,2022-2-24,2022-3-11,2022-2-24,11,0,journal-article,2560
10.12688/f1000research.27076.2,10.12688,"Rapid systematic review of systematic reviews: what befriending, social support and low intensity psychosocial interventions, delivered remotely, may reduce social isolation and loneliness among older adults and how?",en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.27076.2,2021-4-28,2021-4-28,2021-4-28,2022-3-11,2021-4-28,82,3,journal-article,2560
10.12688/f1000research.73905.2,10.12688,Effectiveness of acute L-arginine supplementation on physical performance in strength training: a systematic review and meta-analysis,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.73905.2,2022-3-11,2022-3-11,2022-3-11,2022-3-11,2022-3-11,40,0,journal-article,2560
10.12688/f1000research.109318.1,10.12688,Ameliorative effect of gel combination of Centella asiatica extract transfersomes and rosemary essential oil nanoemulsion against UVB-induced skin aging in Balb/c mice,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.109318.1,2022-3-8,2022-3-8,2022-3-8,2022-3-11,2022-3-8,64,0,journal-article,2560
10.12688/f1000research.107813.1,10.12688,Prevalence of depressive symptoms in patients with chronic physical illness: A single institutional cross-sectional study from Nepal,en,F1000Research,2046-1402,F1000 Research Ltd,http://dx.doi.org/10.12688/f1000research.107813.1,2022-3-11,2022-3-11,2022-3-11,2022-3-11,2022-3-11,26,0,journal-article,2560
