DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.7717/peerj.12332,10.7717,Performance in mortality prediction of SAPS 3 And MPM-III scores among adult patients admitted to the ICU of a private tertiary referral hospital in Tanzania: a retrospective cohort study,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12332,2021-11-16,2021-11-16,2021-11-16,2021-12-8,2021-11-16,27,0,journal-article,4443
10.7717/peerj.12472,10.7717,"Influence of soil amendment of different concentrations of amino acid water-soluble fertilizer on physiological characteristics, yield and quality of “Hangjiao No.2” Chili Pepper",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12472,2021-11-29,2021-11-29,2021-11-29,2021-12-8,2021-11-29,84,0,journal-article,4443
10.7717/peerj.12120,10.7717,A cross-sectional study of the nasal and fecal microbiota of sows from different health status within six commercial swine farms,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12120,2021-9-17,2021-9-17,2021-9-17,2021-12-8,2021-9-17,30,0,journal-article,4443
10.7717/peerj.11830,10.7717,"High-resolution prediction of American red squirrel in Interior Alaska: a role model for conservation using open access data, machine learning, GIS and LIDAR",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11830,2021-9-14,2021-9-14,2021-9-14,2021-12-8,2021-9-14,74,1,journal-article,4443
10.7717/peerj.11576,10.7717,Dumpster diving for diatom plastid 16S rRNA genes,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11576,2021-7-1,2021-7-1,2021-7-1,2021-12-8,2021-7-1,88,0,journal-article,4443
10.7717/peerj.11498,10.7717,Multiscale patterns of isolation by ecology and fine-scale population structure in Texas bobcats,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11498,2021-6-3,2021-6-3,2021-6-3,2021-12-16,2021-6-3,85,0,journal-article,4443
10.7717/peerj.12491,10.7717,Genome-wide identification of RING finger genes in flax (Linum usitatissimum) and analyses of their evolution,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12491,2021-11-15,2021-11-15,2021-11-15,2021-12-16,2021-11-15,87,0,journal-article,4443
10.7717/peerj.11620,10.7717,Effects of fragrance compounds on growth of the silkworm Bombyx mori,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11620,2021-6-16,2021-6-16,2021-6-16,2021-12-16,2021-6-16,29,0,journal-article,4443
10.7717/peerj.11132,10.7717,Bloom evenness modulates the influence of bloom abundance on insect community structure in suburban gardens,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11132,2021-4-22,2021-4-22,2021-4-22,2021-12-16,2021-4-22,80,0,journal-article,4443
10.7717/peerj.10827,10.7717,The recognition of gaming disorder in China: a case series of 223 patients,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10827,2021-2-4,2021-2-4,2021-2-4,2021-12-16,2021-2-4,33,1,journal-article,4443
10.7717/peerj.12243,10.7717,Positional changes in the uvula tip after adenotonsillectomy in children: preliminary result,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12243,2021-10-1,2021-10-1,2021-10-1,2021-12-16,2021-10-1,11,0,journal-article,4443
10.7717/peerj.10956,10.7717,Prevalence and clinical correlates of insomnia symptoms and their association with quality of life in Chinese patients with HBV-related liver disease,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10956,2021-3-4,2021-3-4,2021-3-4,2021-12-16,2021-3-4,37,0,journal-article,4443
10.7717/peerj.12881,10.7717,Comparative transcriptomic analysis reveals potential mechanisms for high tolerance to submergence in arbor willows,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12881,2022-2-3,2022-2-3,2022-2-3,2022-2-3,2022-2-3,57,0,journal-article,4443
10.7717/peerj.12890,10.7717,Arbuscular mycorrhizal fungi improve the growth and performance in the seedlings of Leymus chinensis under alkali and drought stresses,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12890,2022-2-3,2022-2-3,2022-2-3,2022-2-3,2022-2-3,37,0,journal-article,4443
10.7717/peerj.10607,10.7717,Genetic variation of Nigerian cattle inferred from maternal and paternal genetic markers,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10607,2021-3-5,2021-3-5,2021-3-5,2022-2-3,2021-3-5,70,3,journal-article,4443
10.7717/peerj.12615,10.7717,Overexpression of the LcCUC2-like gene in Arabidopsis thaliana alters the cotyledon morphology and increases rosette leaf number,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12615,2022-2-2,2022-2-2,2022-2-2,2022-2-3,2022-2-2,62,0,journal-article,4443
10.7717/peerj.12876,10.7717,The effect of internet addiction and smartphone addiction on sleep quality among Turkish adolescents,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12876,2022-2-2,2022-2-2,2022-2-2,2022-2-3,2022-2-2,44,0,journal-article,4443
10.7717/peerj.12036,10.7717,Migration effects on the intestinal microbiota of Tibetans,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12036,2021-10-18,2021-10-18,2021-10-18,2021-12-9,2021-10-18,94,0,journal-article,4443
10.7717/peerj.11558,10.7717,Maximization of information transmission influences selection of native phosphorelay architectures,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11558,2021-6-10,2021-6-10,2021-6-10,2021-12-9,2021-6-10,78,0,journal-article,4443
10.7717/peerj.10834,10.7717,Habitat suitability of cetaceans in the Gulf of Mexico using an ecological niche modeling approach,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10834,2021-3-17,2021-3-17,2021-3-17,2021-12-10,2021-3-17,89,1,journal-article,4443
10.7717/peerj.11766,10.7717,Effects of different biomass materials as a salt-isolation layer on water and salt migration in coastal saline soil,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11766,2021-7-7,2021-7-7,2021-7-7,2021-12-10,2021-7-7,46,0,journal-article,4443
10.7717/peerj.12221,10.7717,Key auxin response factor (ARF) genes constraining wheat tillering of mutant dmc,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12221,2021-9-21,2021-9-21,2021-9-21,2021-12-10,2021-9-21,65,0,journal-article,4443
10.7717/peerj.11784,10.7717,"A predictive model for the ichnological suitability of the Jezero crater, Mars: searching for fossilized traces of life-substrate interactions in the 2020 Rover Mission Landing Site",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11784,2021-9-23,2021-9-23,2021-9-23,2021-12-9,2021-9-23,179,0,journal-article,4443
10.7717/peerj.10876,10.7717,Arousal modulates the motor interference effect stimulated by pictures of threatening animals,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10876,2021-2-11,2021-2-11,2021-2-11,2021-12-9,2021-2-11,26,0,journal-article,4443
10.7717/peerj.12086,10.7717,Downregulation of PPA2 expression correlates with poor prognosis of kidney renal clear cell carcinoma,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12086,2021-9-6,2021-9-6,2021-9-6,2021-12-9,2021-9-6,42,0,journal-article,4443
10.7717/peerj.11417,10.7717,"Only two out of five articles by New Zealand researchers are free-to-access: a multiple API study of access, citations, cost of Article Processing Charges (APC), and the potential to increase the proportion of open access",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11417,2021-5-26,2021-5-26,2021-5-26,2021-12-10,2021-5-26,49,0,journal-article,4443
10.7717/peerj.11852,10.7717,Early effects of crop tree management on undergrowth plant diversity and soil physicochemical properties in a Pinus massoniana plantation,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11852,2021-7-29,2021-7-29,2021-7-29,2021-12-10,2021-7-29,56,0,journal-article,4443
10.7717/peerj.11962,10.7717,Plastic response of Medicago sativa L. root system traits and cold resistance to simulated rainfall events,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11962,2021-9-9,2021-9-9,2021-9-9,2021-12-9,2021-9-9,81,0,journal-article,4443
10.7717/peerj.11507,10.7717,Polysaccharides and polyphenol in dried Morinda citrifolia fruit tea after different processing conditions: Optimization analysis using response surface methodology,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11507,2021-5-26,2021-5-26,2021-5-26,2021-12-9,2021-5-26,91,0,journal-article,4443
10.7717/peerj.12585,10.7717,"Functions of 1,25-dihydroxy vitamin D3, vitamin D3 receptor and interleukin-22 involved in pathogenesis of gout arthritis through altering metabolic pattern and inflammatory responses",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12585,2021-12-1,2021-12-1,2021-12-1,2021-12-9,2021-12-1,38,0,journal-article,4443
10.7717/peerj.12053,10.7717,Camostat mesilate inhibits pro-inflammatory cytokine secretion and improves cell viability by regulating MFGE8 and HMGN1 in lipopolysaccharide-stimulated DF-1 chicken embryo fibroblasts,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12053,2021-8-26,2021-8-26,2021-8-26,2021-12-9,2021-8-26,43,0,journal-article,4443
10.7717/peerj.11693,10.7717,Learning new word meanings from story reading: the benefit of immediate testing,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11693,2021-8-10,2021-8-10,2021-8-10,2021-12-9,2021-8-10,84,0,journal-article,4443
10.7717/peerj.12451,10.7717,Evolutionary history of the vertebrate Piwi gene family,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12451,2021-11-5,2021-11-5,2021-11-5,2021-12-9,2021-11-5,81,0,journal-article,4443
10.7717/peerj.10779,10.7717,DNA methylome signatures as epigenetic biomarkers of hexanal associated with lung toxicity,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10779,2021-2-4,2021-2-4,2021-2-4,2021-12-9,2021-2-4,36,0,journal-article,4443
10.7717/peerj.11818,10.7717,The predatory bug Orius strigicollis shows a preference for egg-laying sites based on plant topography,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11818,2021-7-21,2021-7-21,2021-7-21,2021-12-9,2021-7-21,46,0,journal-article,4443
10.7717/peerj.12584,10.7717,Functional macrophyte trait variation as a response to the source of inorganic carbon acquisition,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12584,2021-12-1,2021-12-1,2021-12-1,2021-12-9,2021-12-1,58,0,journal-article,4443
10.7717/peerj.13077,10.7717,Functional analysis of <i>ARF1</i> from <i>Cymbidium goeringii</i> in IAA response during leaf development,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.13077,2022-3-10,2022-3-10,2022-3-10,2022-3-10,2022-3-10,56,0,journal-article,4443
10.7717/peerj.12950,10.7717,"First observations of ovary regeneration in an amphipod, <i>Ampelisca eschrichtii</i> Krøyer, 1842",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12950,2022-3-10,2022-3-10,2022-3-10,2022-3-10,2022-3-10,39,0,journal-article,4443
10.7717/peerj.11581,10.7717,iSUMOK-PseAAC: prediction of lysine sumoylation sites using statistical moments and Chou’s PseAAC,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11581,2021-8-4,2021-8-4,2021-8-4,2022-3-9,2021-8-4,81,12,journal-article,4443
10.7717/peerj.10757,10.7717,Longitudinal metabarcode analysis of karst bacterioplankton microbiomes provide evidence of epikarst to cave transport and community succession,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10757,2021-3-8,2021-3-8,2021-3-8,2022-3-9,2021-3-8,84,3,journal-article,4443
10.7717/peerj.12475,10.7717,Integrated population modelling reveals potential drivers of demography from partially aligned data: a case study of snowy plover declines under human stressors,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12475,2021-11-15,2021-11-15,2021-11-15,2022-3-10,2021-11-15,77,3,journal-article,4443
10.7717/peerj.10866,10.7717,Characteristics of planktonic and sediment bacterial communities in a heavily polluted urban river,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10866,2021-2-24,2021-2-24,2021-2-24,2022-3-10,2021-2-24,59,1,journal-article,4443
10.7717/peerj.11918,10.7717,Wheat litter and feed with aluminosilicates for improved growth and meat quality in broiler chickens,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11918,2021-8-4,2021-8-4,2021-8-4,2022-3-11,2021-8-4,46,1,journal-article,4443
10.7717/peerj.10614,10.7717,Comparison of the effects of two laser photobiomodulation techniques on bio-physical properties of Zea mays L. seeds,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10614,2021-1-15,2021-1-15,2021-1-15,2022-1-11,2021-1-15,72,2,journal-article,4443
10.7717/peerj.10185,10.7717,Genome-wide comparison of four MRSA clinical isolates from Germany and Hungary,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10185,2021-1-13,2021-1-13,2021-1-13,2022-1-11,2021-1-13,126,3,journal-article,4443
10.7717/peerj.12713,10.7717,An integrative taxonomic revision of slug-eating snakes (Squamata: Pareidae: Pareineae) reveals unprecedented diversity in Indochina,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12713,2022-1-10,2022-1-10,2022-1-10,2022-1-11,2022-1-10,203,0,journal-article,4443
10.7717/peerj.12803,10.7717,Validity and reliability evidence for the Behavioral Regulation in Sport Questionnaire with Romanian professional athletes,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12803,2022-1-11,2022-1-11,2022-1-11,2022-1-11,2022-1-11,51,0,journal-article,4443
10.7717/peerj.10869,10.7717,Analysis in silico of the functional interaction between WNT5A and YAP/TEAD signaling in cancer,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10869,2021-2-17,2021-2-17,2021-2-17,2022-1-11,2021-2-17,63,2,journal-article,4443
10.7717/peerj.10581,10.7717,Genotyping tools and resources to assess peanut germplasm: smut-resistant landraces as a case study,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10581,2021-1-29,2021-1-29,2021-1-29,2022-1-10,2021-1-29,47,2,journal-article,4443
10.7717/peerj.12208,10.7717,"An exploratory assessment of human and animal health concerns of smallholder farmers in rural communities of Chimborazo, Ecuador",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12208,2022-1-17,2022-1-17,2022-1-17,2022-1-18,2022-1-17,51,0,journal-article,4443
10.7717/peerj.12043,10.7717,"Impact of umbilical cord arterial pH, gestational age, and birth weight on neurodevelopmental outcomes for preterm neonates",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12043,2021-9-6,2021-9-6,2021-9-6,2022-1-18,2021-9-6,65,1,journal-article,4443
10.7717/peerj.12029,10.7717,Analysis of how the spatial and temporal patterns of fire and their bioclimatic and anthropogenic drivers vary across the Amazon rainforest in El Niño and non-El Niño years,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12029,2021-10-7,2021-10-7,2021-10-7,2022-1-18,2021-10-7,89,1,journal-article,4443
10.7717/peerj.10686,10.7717,The 2020 elephant die-off in Botswana,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10686,2021-1-11,2021-1-11,2021-1-11,2022-1-28,2021-1-11,39,4,journal-article,4443
10.7717/peerj.12027,10.7717,Discriminating three motor imagery states of the same joint for brain-computer interface,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12027,2021-8-24,2021-8-24,2021-8-24,2022-2-11,2021-8-24,36,1,journal-article,4443
10.7717/peerj.10969,10.7717,Molecular characteristic of treatment failure clinical isolates of Leishmania major,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10969,2021-3-11,2021-3-11,2021-3-11,2021-12-9,2021-3-11,57,1,journal-article,4443
10.7717/peerj.11442,10.7717,First body of evidence suggesting a role of a tankyrase-binding motif (TBM) of vinculin (VCL) in epithelial cells,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11442,2021-5-27,2021-5-27,2021-5-27,2021-12-9,2021-5-27,72,2,journal-article,4443
10.7717/peerj.11440,10.7717,Identification of the biological function of miR-9 in spinal cord ischemia-reperfusion injury in rats,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11440,2021-5-13,2021-5-13,2021-5-13,2021-12-9,2021-5-13,55,0,journal-article,4443
10.7717/peerj.10567,10.7717,Comparative transcriptome analysis of differentially expressed genes related to the physiological changes of yellow-green leaf mutant of maize,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10567,2021-2-16,2021-2-16,2021-2-16,2021-12-9,2021-2-16,49,0,journal-article,4443
10.7717/peerj.11368,10.7717,Expression and gene regulation network of TYMS and BCL2L1 in colorectal cancer based on data mining,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11368,2021-6-2,2021-6-2,2021-6-2,2021-12-17,2021-6-2,32,0,journal-article,4443
10.7717/peerj.11682,10.7717,"Phylogenetic relationships of the genus Mischonyx Bertkau, 1880, with taxonomic changes and three new species description (Opiliones: Gonyleptidae)",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11682,2021-9-28,2021-9-28,2021-9-28,2021-12-17,2021-9-28,147,0,journal-article,4443
10.7717/peerj.12350,10.7717,Genome-wide QTL mapping of yield and agronomic traits in two widely adapted winter wheat cultivars from multiple mega-environments,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12350,2021-11-24,2021-11-24,2021-11-24,2021-12-17,2021-11-24,53,0,journal-article,4443
10.7717/peerj.12439,10.7717,Construct validity and internal consistency of the Breast Inflammatory Symptom Severity Index in lactating mothers with inflammatory breast conditions,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12439,2021-11-16,2021-11-16,2021-11-16,2021-12-17,2021-11-16,34,0,journal-article,4443
10.7717/peerj.11412,10.7717,Competing endogenous RNA network identifies mRNA biomarkers for overall survival of lung adenocarcinoma: two novel on-line precision medicine predictive tools,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11412,2021-5-7,2021-5-7,2021-5-7,2021-12-17,2021-5-7,34,0,journal-article,4443
10.7717/peerj.11555,10.7717,Host migration and environmental temperature influence avian haemosporidians prevalence: a molecular survey in a Brazilian Atlantic rainforest,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11555,2021-6-22,2021-6-22,2021-6-22,2021-12-17,2021-6-22,90,0,journal-article,4443
10.7717/peerj.12650,10.7717,"Comparison of African savanna elephant (Loxodonta africana) fatty acid profiles in whole blood, whole blood dried on blood spot cards, serum, and plasma",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12650,2021-12-14,2021-12-14,2021-12-14,2021-12-17,2021-12-14,23,0,journal-article,4443
10.7717/peerj.10649,10.7717,"Health status of Polychrus gutturosus based on physical examination, hematology and biochemistry parameters in Costa Rica",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10649,2021-1-6,2021-1-6,2021-1-6,2021-12-11,2021-1-6,71,0,journal-article,4443
10.7717/peerj.10672,10.7717,Widely assumed phenotypic associations in Cannabis sativa lack a shared genetic basis,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10672,2021-4-20,2021-4-20,2021-4-20,2021-12-11,2021-4-20,68,3,journal-article,4443
10.7717/peerj.12355,10.7717,"Frequent, quantitative bone planar scintigraphy for determination of bone anabolism in growing mice",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12355,2021-12-9,2021-12-9,2021-12-9,2021-12-11,2021-12-9,50,0,journal-article,4443
10.7717/peerj.12100,10.7717,Psychometric evaluation of an Italian custom 4-item short form of the PROMIS anxiety item bank in immune-mediated inflammatory diseases: an item response theory analysis,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12100,2021-10-27,2021-10-27,2021-10-27,2021-12-11,2021-10-27,63,0,journal-article,4443
10.7717/peerj.10802,10.7717,Laparoscopic sleeve gastrectomy under general anesthesia in severely obese patients: a single-centered retrospective study,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10802,2021-2-3,2021-2-3,2021-2-3,2021-12-11,2021-2-3,21,0,journal-article,4443
10.7717/peerj.12597,10.7717,"A fresh look at Cladarosymblema narrienense, a tetrapodomorph fish (Sarcopterygii: Megalichthyidae) from the Carboniferous of Australia, illuminated via X-ray tomography",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12597,2021-12-10,2021-12-10,2021-12-10,2021-12-11,2021-12-10,68,0,journal-article,4443
10.7717/peerj.12079,10.7717,Factors influencing intention to intervene in elder abuse among nursing students,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12079,2021-8-26,2021-8-26,2021-8-26,2021-12-11,2021-8-26,28,0,journal-article,4443
10.7717/peerj.11737,10.7717,"Phylogenetic relationships, origin and historical biogeography of the genus Sprattus (Clupeiformes: Clupeidae)",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11737,2021-8-18,2021-8-18,2021-8-18,2021-12-11,2021-8-18,65,0,journal-article,4443
10.7717/peerj.12176,10.7717,"The soil microbiomics of intact, degraded and partially-restored semi-arid succulent thicket (Albany Subtropical Thicket)",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12176,2021-10-6,2021-10-6,2021-10-6,2021-12-18,2021-10-6,104,0,journal-article,4443
10.7717/peerj.11309,10.7717,Experimental indications of gardeners’ anecdotes that snails interfere with invasive slugs,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11309,2021-5-11,2021-5-11,2021-5-11,2021-12-18,2021-5-11,85,0,journal-article,4443
10.7717/peerj.10850,10.7717,Phylogeny and evolution ofLasiopodomysin subfamily Arvivolinae based on mitochondrial genomics,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10850,2021-3-16,2021-3-16,2021-3-16,2021-12-18,2021-3-16,99,0,journal-article,4443
10.7717/peerj.11746,10.7717,Molecular phylogenetic assessment of Spirobranchus kraussii-complex (Annelida: Serpulidae) from the Japanese Archipelago,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11746,2021-7-14,2021-7-14,2021-7-14,2021-12-19,2021-7-14,56,0,journal-article,4443
10.7717/peerj.11560,10.7717,Characteristics of the pediatric patients diagnosed with SARS-CoV-2 infection in a Romanian children’s hospital: a retrospective study,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11560,2021-6-4,2021-6-4,2021-6-4,2021-12-19,2021-6-4,47,0,journal-article,4443
10.7717/peerj.12894,10.7717,"Growth, maturity, and diet of the pearl whipray (<i>Fontitrygon margaritella</i>) from the Bijagós Archipelago, Guinea-Bissau",en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12894,2022-3-7,2022-3-7,2022-3-7,2022-3-7,2022-3-7,48,0,journal-article,4443
10.7717/peerj.11209,10.7717,Lactobacillus reuteri TSR332 and Lactobacillus fermentum TSF331 stabilize serum uric acid levels and prevent hyperuricemia in rats,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11209,2021-5-3,2021-5-3,2021-5-3,2022-3-7,2021-5-3,42,2,journal-article,4443
10.7717/peerj.11207,10.7717,Stability of hepatitis B virus pregenomic RNA in plasma specimens under various temperatures and storage conditions,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11207,2021-4-14,2021-4-14,2021-4-14,2022-3-7,2021-4-14,28,1,journal-article,4443
10.7717/peerj.10780,10.7717,Offspring and adult chemosensory recognition by an amphisbaenian reptile may allow maintaining familiar links in the fossorial environment,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10780,2021-2-3,2021-2-3,2021-2-3,2022-3-7,2021-2-3,68,1,journal-article,4443
10.7717/peerj.11950,10.7717,Rephine.r: a pipeline for correcting gene calls and clusters to improve phage pangenomes and phylogenies,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11950,2021-8-6,2021-8-6,2021-8-6,2022-3-7,2021-8-6,36,1,journal-article,4443
10.7717/peerj.12464,10.7717,A decrease in reports on road-killed animals based on citizen science during COVID-19 lockdown,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12464,2021-11-23,2021-11-23,2021-11-23,2022-3-7,2021-11-23,53,1,journal-article,4443
10.7717/peerj.10961,10.7717,Genome-wide identification of HSF family in peach and functional analysis of PpHSF5 involvement in root and aerial organ development,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10961,2021-3-12,2021-3-12,2021-3-12,2022-3-7,2021-3-12,54,3,journal-article,4443
10.7717/peerj.11944,10.7717,Herbivory and misidentification of target habitat constrain region-wide restoration success of spekboom (Portulacaria afra) in South African subtropical succulent thicket,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11944,2021-8-11,2021-8-11,2021-8-11,2021-12-12,2021-8-11,76,0,journal-article,4443
10.7717/peerj.12576,10.7717,Functional analysis of a Phytophthora host-translocated effector using the yeast model system,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12576,2021-12-7,2021-12-7,2021-12-7,2021-12-12,2021-12-7,51,0,journal-article,4443
10.7717/peerj.11420,10.7717,Key circular RNAs identified in male osteoporosis patients by whole transcriptome sequencing,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11420,2021-5-26,2021-5-26,2021-5-26,2021-12-12,2021-5-26,28,1,journal-article,4443
10.7717/peerj.12150,10.7717,Co-occurrence pattern of congeneric tree species provides conflicting evidence for competition relatedness hypothesis,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.12150,2021-11-2,2021-11-2,2021-11-2,2021-12-12,2021-11-2,55,0,journal-article,4443
10.7717/peerj.11097,10.7717,Effects of dietary inorganic chromium supplementation on broiler growth performance: a meta-analysis,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11097,2021-3-16,2021-3-16,2021-3-16,2021-12-12,2021-3-16,43,0,journal-article,4443
10.7717/peerj.11652,10.7717,The characteristics of host lipid body biogenesis during coral-dinoflagellate endosymbiosis,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11652,2021-6-23,2021-6-23,2021-6-23,2021-12-21,2021-6-23,57,0,journal-article,4443
10.7717/peerj.11913,10.7717,Comparative survival analyses among captive chimpanzees (Pan troglodytes) in America and Japan,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11913,2021-8-12,2021-8-12,2021-8-12,2021-12-10,2021-8-12,48,0,journal-article,4443
10.7717/peerj.11844,10.7717,Effect of modified pomace on copper migration via riverbank soil in southwest China,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.11844,2021-7-27,2021-7-27,2021-7-27,2021-12-10,2021-7-27,47,0,journal-article,4443
10.7717/peerj.10515,10.7717,Association between foot thermal responses and shear forces during turning gait in young adults,en,PeerJ,2167-8359,PeerJ,http://dx.doi.org/10.7717/peerj.10515,2021-1-18,2021-1-18,2021-1-18,2021-12-10,2021-1-18,51,0,journal-article,4443
