DOI,prefix,title,language,container-title,ISSN,publisher,URL,issued,published,published-online,indexed,created,reference-count,is-referenced-by-count,type,member
10.1177/21582440211010168,10.1177,Determinants of Small-Scale Commercial Vegetable Farming Among Vegetable Growers in Nepal,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211010168,2021-4,2021-4,2021-4-24,2021-12-14,2021-4-24,30,1,journal-article,179
10.1177/21582440211040795,10.1177,Qualitative Research Methods in Translation Theory,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211040795,2021-7,2021-7,2021-8-18,2021-12-14,2021-8-18,19,0,journal-article,179
10.1177/21582440211001866,10.1177,The Prediction of Gold Futures Prices at the Shanghai Futures Exchange Based on the MEEMD-CS-Elman Model,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211001866,2021-1,2021-1,2021-3-23,2021-12-14,2021-3-23,41,1,journal-article,179
10.1177/21582440211065770,10.1177,Determinants and Potential of Agri-Food Trade Using the Stochastic Frontier Gravity Model: Empirical Evidence From Nigeria,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211065770,2021-10,2021-10,2021-12-13,2021-12-14,2021-12-13,59,0,journal-article,179
10.1177/21582440211000046,10.1177,Sustainable Supply Management Practices and Sustainability Performance: The Dynamic Capability Perspective,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211000046,2021-1,2021-1,2021-3-9,2021-12-14,2021-3-9,84,0,journal-article,179
10.1177/2158244021994809,10.1177,An Investigation of Fiat Characterization and Evolutionary Dynamics of the Cryptocurrency Market,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021994809,2021-1,2021-1,2021-2-13,2021-12-14,2021-2-13,43,0,journal-article,179
10.1177/21582440211009198,10.1177,"Coordinated Interactions of Sustainable Urbanization Dimensions: Case Study in Hunan, China",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211009198,2021-4,2021-4,2021-4-19,2021-12-14,2021-4-19,2,1,journal-article,179
10.1177/21582440211023172,10.1177,Toward a Motivation-Regulated Learner Engagement WCF Model of L2 Writing Performance,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211023172,2021-4,2021-4,2021-6-18,2021-12-14,2021-6-18,27,0,journal-article,179
10.1177/2158244020985510,10.1177,A Cross-Linguistic Study of L3 Phonological Acquisition of Stop Contrasts,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020985510,2021-1,2021-1,2021-1-20,2021-12-14,2021-1-21,71,0,journal-article,179
10.1177/21582440211053241,10.1177,"The Use of Anglicisms in the Field of Education: A Comparative Analysis of Romanian, German, and French",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211053241,2021-10,2021-10,2021-11-11,2021-12-13,2021-11-12,62,0,journal-article,179
10.1177/21582440211023181,10.1177,Social Media as an Information Source of Political Learning in Online Education,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211023181,2021-4,2021-4,2021-6-11,2021-12-15,2021-6-11,21,0,journal-article,179
10.1177/2158244021994854,10.1177,An Evolutionary Game Model of Collaborative Innovation Between Enterprises and Colleges Under Government Participation of China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021994854,2021-1,2021-1,2021-2-19,2021-12-15,2021-2-19,32,0,journal-article,179
10.1177/21582440211060810,10.1177,Bridging Digital Divide Amidst Educational Change for Socially Inclusive Learning During the COVID-19 Pandemic,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211060810,2021-10,2021-10,2021-11-22,2021-12-15,2021-11-23,53,1,journal-article,179
10.1177/2158244020988733,10.1177,Social Return on Investment (SROI) to Assess the Impacts of Tourism: A Case Study,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020988733,2021-1,2021-1,2021-2-3,2021-12-15,2021-2-10,70,1,journal-article,179
10.1177/21582440211007465,10.1177,Monitoring Urban Sprawl Using Time-Series Data: Famagusta Region of Northern Cyprus,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211007465,2021-4,2021-4,2021-4-8,2021-12-15,2021-4-8,18,3,journal-article,179
10.1177/21582440211064894,10.1177,"Knowledge and Awareness on the Risks of Pesticide Use Among Farmers at Pulau Pinang, Malaysia",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211064894,2021-10,2021-10,2021-12-14,2021-12-15,2021-12-14,56,0,journal-article,179
10.1177/21582440211032640,10.1177,The Impact of Board Internationalization on Real Earnings Management: Evidence From China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211032640,2021-7,2021-7,2021-7-20,2021-12-15,2021-7-20,54,0,journal-article,179
10.1177/21582440211032177,10.1177,Hazing Practices in South African Schools: A Case of Grade 12 Learners in Gauteng Province,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211032177,2021-7,2021-7,2021-7-16,2021-12-15,2021-7-16,29,0,journal-article,179
10.1177/21582440211008893,10.1177,To We or Not to We: Corpus-Based Research on First-Person Pronoun Use in Abstracts and Conclusions,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211008893,2021-4,2021-4,2021-4-19,2021-12-17,2021-4-19,43,0,journal-article,179
10.1177/21582440211061525,10.1177,Exploring the Effects of Instructional Message Strategies on Risk Perceptions and Behavioral Intentions: The Case of a Substandard Vaccine Incident,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211061525,2021-10,2021-10,2021-11-29,2021-12-17,2021-11-30,70,0,journal-article,179
10.1177/21582440211015680,10.1177,Promoting Optimal Induction to Beginning Teachers Using Self-Determination Theory,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211015680,2021-4,2021-4,2021-5-19,2021-12-16,2021-5-19,25,0,journal-article,179
10.1177/2158244020988867,10.1177,Understanding the Antecedents and Consequences of Green Human Capital,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020988867,2021-1,2021-1,2021-2-27,2021-12-16,2021-2-27,46,2,journal-article,179
10.1177/21582440211011458,10.1177,Patient Feedback Systems at the Primary Level of Health Care Centres in Bangladesh: A Mixed Methods Study,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211011458,2021-4,2021-4,2021-5-10,2021-12-16,2021-5-10,16,0,journal-article,179
10.1177/21582440211031616,10.1177,Does College Education Promote Entrepreneurship Education in China?,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031616,2021-7,2021-7,2021-7-14,2021-12-16,2021-7-14,43,0,journal-article,179
10.1177/21582440211067246,10.1177,The Moderating Role of Attachment in the Associations Between Group Variables and OCB,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211067246,2021-10,2021-10,2021-12-17,2022-2-15,2021-12-17,92,0,journal-article,179
10.1177/21582440221078301,10.1177,Environmental Effects of China’s Overseas Direct Investment in South Asia,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221078301,2022-1,2022-1,2022-2-16,2022-2-18,2022-2-17,137,0,journal-article,179
10.1177/21582440211001867,10.1177,Lexical Coverage and Readability of Science Textbooks for English-Medium Instruction Secondary Schools in Hong Kong,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211001867,2021-1,2021-1,2021-3-18,2022-2-24,2021-3-18,5,2,journal-article,179
10.1177/21582440221079627,10.1177,Smartphone English Language Learning Challenges: A Systematic Literature Review,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079627,2022-1,2022-1,2022-2-24,2022-2-24,2022-2-24,74,0,journal-article,179
10.1177/21582440221079822,10.1177,"Behind Bars But Not Sentenced: The Role of Computerized Central Repository in Addressing Awaiting-Trial Problems in Ebonyi State, Nigeria",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079822,2022-1,2022-1,2022-2-24,2022-2-24,2022-2-24,51,0,journal-article,179
10.1177/21582440211058203,10.1177,Unpacking Peer Collaborative Experiences in Pre-Class Learning of Flipped Classroom With a Production-Oriented Approach,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211058203,2021-10,2021-10,2021-11-16,2021-12-18,2021-11-17,21,0,journal-article,179
10.1177/21582440211001371,10.1177,Current Trend and Determinants of Intentions to Migrate: Evidence From China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211001371,2021-1,2021-1,2021-3-26,2021-12-17,2021-3-26,4,1,journal-article,179
10.1177/21582440211023178,10.1177,Importance of the Open Data Assessment: An Insight Into the (Meta) Data Quality Dimensions,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211023178,2021-4,2021-4,2021-6-15,2021-12-21,2021-6-16,9,0,journal-article,179
10.1177/21582440211032659,10.1177,Understanding Teacher Learning Through Teacher-Created Knowledge Products and Transactions,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211032659,2021-7,2021-7,2021-8-5,2021-12-21,2021-8-6,65,0,journal-article,179
10.1177/21582440211067238,10.1177,Leisure Satisfaction Influences Learning Performance Among Community College Students,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211067238,2021-10,2021-10,2021-12-20,2021-12-21,2021-12-20,55,0,journal-article,179
10.1177/21582440211005454,10.1177,Disciplinary Recognized Self-Presence: Self-Mention Used With Hedges and Boosters in PhD Students’ Research Writing,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211005454,2021-4,2021-4,2021-4-22,2021-12-20,2021-4-22,22,0,journal-article,179
10.1177/21582440211029227,10.1177,Government for Leaving No One Behind: Social Equity in Public Administration and Trust in Government,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211029227,2021-7,2021-7,2021-7-15,2021-12-21,2021-7-15,88,0,journal-article,179
10.1177/2158244020985526,10.1177,"Multilevel Linking Service Innovation, Service Sweethearting, and Brand Association: The Moderating Role of Sustainable Human Resource Management",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020985526,2021-1,2021-1,2021-2-27,2021-12-21,2021-2-27,84,0,journal-article,179
10.1177/21582440211050381,10.1177,Analysis of Influence Factors on the Quality of International Collaboration Research in the Field of Social Sciences and Humanities: The Case of Chinese World Class Universities (2015–2019),en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211050381,2021-10,2021-10,2021-10-11,2021-12-22,2021-10-11,55,0,journal-article,179
10.1177/21582440211006124,10.1177,Competency Framework Development for Effective Human Resource Management,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211006124,2021-4,2021-4,2021-4-12,2021-12-22,2021-4-12,24,0,journal-article,179
10.1177/2158244020988380,10.1177,The Effect of Confirmation of Nation Brand Image in International Tourism Advertisement on Travel Intention of Foreign Tourists: The Case of Korean ITA for Chinese Tourists,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020988380,2021-1,2021-1,2021-1-6,2021-12-21,2021-1-13,70,0,journal-article,179
10.1177/21582440211054484,10.1177,Information Competencies and Information Seeking Behavior in Digital Paradigms: A Case of Urdu Literature,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211054484,2021-10,2021-10,2021-10-27,2021-12-22,2021-10-28,31,0,journal-article,179
10.1177/2158244021994504,10.1177,The Moderating Role of Employability in the Hospitality Industry: Undesired Job Outcomes,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021994504,2021-1,2021-1,2021-2-23,2022-3-3,2021-2-24,93,1,journal-article,179
10.1177/21582440211006148,10.1177,The Intractable Malaise: Understanding the Patterns That Maintain the Terrorist Stronghold in Nigeria,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211006148,2021-4,2021-4,2021-4-29,2021-12-22,2021-4-29,55,0,journal-article,179
10.1177/2158244021989311,10.1177,The Impact of a Social Assistance Program on the Quality of Life of Older People in Uganda,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021989311,2021-1,2021-1,2021-2-1,2021-12-22,2021-2-1,23,0,journal-article,179
10.1177/21582440211009211,10.1177,International Students’ Experience With Health Care in Japan,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211009211,2021-4,2021-4,2021-4-17,2021-12-22,2021-4-17,12,1,journal-article,179
10.1177/21582440211031897,10.1177,"The Validity and Reliability Study of the Basic Motor Movement, Social Skill Observation, and Evaluation Scale for Basic Movement Education",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031897,2021-7,2021-7,2021-7-16,2021-12-22,2021-7-17,13,0,journal-article,179
10.1177/21582440211032673,10.1177,Climate Change Knowledge and Political Identity in Australia,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211032673,2021-7,2021-7,2021-7-26,2021-12-22,2021-7-27,38,0,journal-article,179
10.1177/21582440211006730,10.1177,“Enthusiastic Admiration Is the First Principle of Knowledge and Its Last”: A Qualitative Study of Admiration for the Famous,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211006730,2021-4,2021-4,2021-4-8,2021-12-22,2021-4-8,74,0,journal-article,179
10.1177/21582440211045078,10.1177,The Homeless-Poor and the COVID-19 Stay-at-Home Policy of Government: Rethinking the Plight of Homelessness in Nigeria,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211045078,2021-7,2021-7,2021-9-17,2021-12-22,2021-9-17,10,0,journal-article,179
10.1177/21582440211023398,10.1177,Performance as Critical Resistance: Playwriting and Public Sociology,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211023398,2021-4,2021-4,2021-6-9,2021-12-22,2021-6-9,29,0,journal-article,179
10.1177/21582440211026951,10.1177,"Secondary School Teachers’ Professional Development in Australia and Shanghai: Needs, Support, and Barriers",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211026951,2021-7,2021-7,2021-7-7,2021-12-23,2021-7-7,19,1,journal-article,179
10.1177/21582440211067240,10.1177,Key Factors Influencing Talent Retention and Turnover in Convenience Stores: A Comparison of Managers’ and Employees’ Perspectives,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211067240,2021-10,2021-10,2021-12-23,2021-12-24,2021-12-23,77,0,journal-article,179
10.1177/21582440211050389,10.1177,"Autistic Traits, STEM, and Medicine: Autism Spectrum Quotient Scores Predict Medical Students’ Career Specialty Preferences",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211050389,2021-10,2021-10,2021-12-23,2021-12-24,2021-12-23,56,0,journal-article,179
10.1177/21582440211067237,10.1177,Effect of Character Marketing and Marketing Mix on Usage Intention of Internet-Only Banks: Evidence From South Korea,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211067237,2021-10,2021-10,2021-12-22,2021-12-23,2021-12-22,85,0,journal-article,179
10.1177/21582440211031873,10.1177,Conceptual ECCE Happiness Framework for Preschools: To Introduce Importance of Happiness to Promote Social and Emotional Competence in Preschool Children,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031873,2021-7,2021-7,2021-7-12,2021-12-23,2021-7-13,148,1,journal-article,179
10.1177/21582440211069147,10.1177,Project-Based Learning of Diffusion and Osmosis: Opinions of Students of Physics and Technology at University of Novi Sad,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211069147,2022-1,2022-1,2022-1-18,2022-1-19,2022-1-18,43,0,journal-article,179
10.1177/21582440211068503,10.1177,Traditional Visual Language: A Geographical Semiotic Analysis of Indigenous Linguistic Landscape of Ancient Waterfront Towns in China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211068503,2022-1,2022-1,2022-1-17,2022-1-19,2022-1-18,35,0,journal-article,179
10.1177/21582440211069146,10.1177,What Makes Users Continue to Want to Use the Digital Platform? Evidence From the Ride-Hailing Service Platform in Vietnam,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211069146,2022-1,2022-1,2022-1-19,2022-1-20,2022-1-20,124,0,journal-article,179
10.1177/21582440211007117,10.1177,A Systematic Literature Review of Rural Homestays and Sustainability in Tourism,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211007117,2021-4,2021-4,2021-4-8,2022-2-9,2021-4-8,15,2,journal-article,179
10.1177/21582440211018683,10.1177,Cognitive and Affective Components of Verbal Self-Concepts and Internal/External Frame of Reference Within the Multidimensional Verbal Domain,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211018683,2021-4,2021-4,2021-5-31,2022-1-19,2021-5-31,23,1,journal-article,179
10.1177/21582440211068492,10.1177,How Reliable and Valid are the Evaluations of Digital Competence in Higher Education: A Systematic Mapping Study,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211068492,2022-1,2022-1,2022-1-14,2022-1-16,2022-1-15,46,0,journal-article,179
10.1177/21582440211069145,10.1177,The Mobility Industry Trends Through the Lens of the Social Analysis: A Multi-Level Perspective Approach,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211069145,2022-1,2022-1,2022-1-14,2022-1-16,2022-1-15,78,0,journal-article,179
10.1177/21582440211029925,10.1177,Factors Affecting Sustainable Intention to Use Mobile Banking Services,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211029925,2021-7,2021-7,2021-7-7,2021-12-28,2021-7-7,11,1,journal-article,179
10.1177/2158244020979678,10.1177,How Do Capital Ratios Affect Bank Risk-Taking: New Evidence From the United States,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244020979678,2021-1,2021-1,2021-1-9,2021-12-28,2021-1-14,51,7,journal-article,179
10.1177/21582440211022234,10.1177,The Other Side of the Coin: Perceptions of Twice-Exceptional Students by Their Close Friends,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211022234,2021-4,2021-4,2021-6-9,2021-12-30,2021-6-9,11,1,journal-article,179
10.1177/21582440211071110,10.1177,"Asymmetric Linkages of Oil Prices, Money Supply, and TASI on Sectoral Stock Prices in Saudi Arabia: A Non-Linear ARDL Approach",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211071110,2022-1,2022-1,2022-1-24,2022-1-28,2022-1-24,108,0,journal-article,179
10.1177/21582440211068517,10.1177,Evaluation of and Policy Measures for the Sustainable Development of National Experimental Teaching Demonstration Centers in Chinese Universities and Colleges,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211068517,2022-1,2022-1,2022-1-4,2022-1-4,2022-1-4,38,0,journal-article,179
10.1177/21582440211068515,10.1177,Shaping Organizational Citizenship Behavior of New Employees: Effects of Mentoring Functions and Supervisor Need for Achievement,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211068515,2022-1,2022-1,2022-1-4,2022-1-4,2022-1-4,72,0,journal-article,179
10.1177/21582440211047559,10.1177,Developing an Evaluation Model for Monitoring Country-Based Tourism Competitiveness,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211047559,2021-7,2021-7,2021-10-25,2022-1-5,2021-10-25,112,0,journal-article,179
10.1177/21582440211054486,10.1177,Does Economic Freedom in Host Countries Lead to Increased Non-Life Insurance Development?,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211054486,2021-10,2021-10,2021-10-23,2022-1-5,2021-10-23,4,0,journal-article,179
10.1177/21582440211031899,10.1177,An LRFM Model to Analyze Outpatient Loyalty From a Medical Center in Taiwan,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211031899,2021-7,2021-7,2021-7-30,2022-1-31,2021-7-30,26,1,journal-article,179
10.1177/21582440221078316,10.1177,The Effects of Educational Service Quality and Socio-Cultural Adaptation Difficulties on International Students’ Higher Education Satisfaction,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221078316,2022-1,2022-1,2022-2-22,2022-2-23,2022-2-23,99,0,journal-article,179
10.1177/21582440221079818,10.1177,Poverty and Youth Migration Out of Nigeria: Enthronement of Modern Slavery,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079818,2022-1,2022-1,2022-2-22,2022-2-23,2022-2-23,40,0,journal-article,179
10.1177/21582440211021842,10.1177,Linguistic Capital in the University and the Hegemony of English: Medieval Origins and Future Directions,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211021842,2021-4,2021-4,2021-6-6,2022-2-23,2021-6-10,59,1,journal-article,179
10.1177/21582440221079881,10.1177,Africological Historiography: Primary Considerations,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079881,2022-1,2022-1,2022-3-10,2022-3-11,2022-3-11,43,0,journal-article,179
10.1177/21582440221081111,10.1177,The Welfare Effects of Formal and Informal Financial Access in the Gambia: A Comparative Assessment,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221081111,2022-1,2022-1,2022-3-11,2022-3-12,2022-3-12,52,0,journal-article,179
10.1177/21582440211068491,10.1177,Building Knowledge in the Oil Market,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211068491,2022-1,2022-1,2022-1-24,2022-1-24,2022-1-24,45,0,journal-article,179
10.1177/21582440211068497,10.1177,"A Computer-Based Text Analysis of Al Jazeera, BBC, and CNN News Shares on Facebook: Framing Analysis on Covid-19 Issues",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211068497,2022-1,2022-1,2022-1-20,2022-1-21,2022-1-21,100,0,journal-article,179
10.1177/21582440211071076,10.1177,What are the Drivers of Profitability of Broiler Farms in the North-central and South-west Geo-political Zones of Nigeria?,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211071076,2022-1,2022-1,2022-1-19,2022-1-20,2022-1-20,62,0,journal-article,179
10.1177/21582440211070791,10.1177,Achieving Fulfilment in Life: Cultivating the Mindset of Gratitude Among Thai Adolescents,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211070791,2022-1,2022-1,2022-1-31,2022-1-31,2022-1-31,36,0,journal-article,179
10.1177/21582440221079932,10.1177,"Intellectual Potential, Personality Traits, and Physical Fitness at Recruitment: Relationship with Academic Success in Police Studies",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079932,2022-1,2022-1,2022-2-28,2022-2-28,2022-2-28,37,0,journal-article,179
10.1177/21582440221079903,10.1177,Joint Distribution Promotion by Interactive Factor Analysis using an Interpretive Structural Modeling Approach,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079903,2022-1,2022-1,2022-2-28,2022-2-28,2022-2-28,84,0,journal-article,179
10.1177/21582440211046586,10.1177,Higher Education for Development: The Role of University Towns in China,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211046586,2021-7,2021-7,2021-9-28,2022-3-1,2021-9-28,57,1,journal-article,179
10.1177/21582440221079898,10.1177,Bibliometric Analysis of Global Research on Organizational Citizenship Behavior From 2000 to 2019,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079898,2022-1,2022-1,2022-2-24,2022-2-25,2022-2-24,109,0,journal-article,179
10.1177/2158244021989275,10.1177,Effects of a Public Awareness Campaign on Time to and Way of Hospital Admission After Stroke,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/2158244021989275,2021-1,2021-1,2021-2-3,2022-3-1,2021-2-9,37,1,journal-article,179
10.1177/21582440221079911,10.1177,Indicators Affecting the International Outlook of Universities,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079911,2022-1,2022-1,2022-3-7,2022-3-8,2022-3-8,25,0,journal-article,179
10.1177/21582440211054490,10.1177,Enhancing Sustainable Management of Public Natural Forests Through Public Private Partnerships in Kenya,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211054490,2021-10,2021-10,2021-10-30,2022-3-8,2021-10-30,84,1,journal-article,179
10.1177/21582440221079897,10.1177,Dual Mediating Effects of Information and Communication Technology Resources and Family Satisfaction on COVID-19 Knowledge Among Middle School Students,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079897,2022-1,2022-1,2022-3-4,2022-3-4,2022-3-4,40,0,journal-article,179
10.1177/21582440221079934,10.1177,Vocabulary Demands of the IELTS Listening Test: An In-Depth Analysis,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079934,2022-1,2022-1,2022-3-4,2022-3-5,2022-3-5,77,0,journal-article,179
10.1177/21582440221079928,10.1177,Does Culture Really Matter? A Comparison Between Victims’ Cognitive and Communicative Responses to Cultural In-Group Versus Out-Group Perpetrators in Social Predicaments,en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440221079928,2022-1,2022-1,2022-3-4,2022-3-6,2022-3-5,66,0,journal-article,179
10.1177/21582440211052550,10.1177,"Information Management, Organizational Intelligence, and Innovation Performance Triangle: Empirical Research on Turkish IT Firms",en,SAGE Open,"2158-2440, 2158-2440",SAGE Publications,http://dx.doi.org/10.1177/21582440211052550,2021-10,2021-10,2021-10-26,2021-12-10,2021-10-26,92,0,journal-article,179
